"","newcode","venue","period","score.diff.cat","strength.cat","season","Date","gcode","combocode","p1","p2","p3","p4","p5","ID.1","ID.2","ID.3","ID.4","ID.5","POS.1","POS.2","POS.3","POS.4","POS.5","NAME.1","NAME.2","NAME.3","NAME.4","NAME.5","TOI","p1G","p1A","p1A2","p1A3","p1A4","p1A5","p2G","p2A","p2A1","p2A3","p2A4","p2A5","p3G","p3A","p3A1","p3A2","p3A4","p3A5","p4G","p4A","p4A1","p4A2","p4A3","p4A5","p5G","p5A","p5A1","p5A2","p5A3","p5A4","CF","CA","FF","FA","SF","SA","GF","GA","SCF","SCA","HSCF","HSCA","OZS","NZS","DZS","team","TCF","TCA","TFF","TFA","TGF","TGA","TSCF","TSCA","THSCF","THSCA"
"4786","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.51171853740122e+34,"beaucfr80","vatansa91",NA,NA,NA,265,5184,20000,20000,20000,"D","D",NA,NA,NA,"FRANCOIS BEAUCHEMIN","SAMI VATANEN",NA,NA,NA,0.166666666666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4787","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",1.4444515382679e+33,"wagnech91","maroopa88","desprsi91",NA,NA,5258,3092,1117,20000,20000,"CR","L","D",NA,NA,"CHRIS WAGNER","PATRICK MAROON","SIMON DESPRES",NA,NA,0.45,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4788","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",9.58977535142647e+32,"keslery84","palmiky91","lindhha94",NA,NA,2411,3746,2879,20000,20000,"C","RL","D",NA,NA,"RYAN KESLER","KYLE PALMIERI","HAMPUS LINDHOLM",NA,NA,0.891666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,0,1,0,0,1,0,0,0,0,0,2,"ANA",15,23,13,17,0,0,6,7,0,3
"4789","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",8.79917001815657e+32,"keslery84","palmiky91","fowleca91",NA,NA,2411,3746,1512,20000,20000,"C","RL","D",NA,NA,"RYAN KESLER","KYLE PALMIERI","CAM FOWLER",NA,NA,1.45833333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,5,0,2,0,0,1,2,0,1,1,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4790","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",6.98868474543703e+30,"rakelri93","sekacji92","stonecl85","vatansa91",NA,4074,4472,4810,5184,20000,"C","C","D","D",NA,"RICKARD RAKELL","JIRI SEKAC","CLAYTON STONER","SAMI VATANEN",NA,2.25833333333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,0,0,0,0,0,0,0,3,1,4,"ANA",15,23,13,17,0,0,6,7,0,3
"4791","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",6.02263162060577e+34,"wagnech91","lindhha94",NA,NA,NA,5258,2879,20000,20000,20000,"CR","D",NA,NA,NA,"CHRIS WAGNER","HAMPUS LINDHOLM",NA,NA,NA,1.51666666666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4792","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",9.24513884046905e+32,"rakelri93","fowleca91","desprsi91",NA,NA,4074,1512,1117,20000,20000,"C","D","D",NA,NA,"RICKARD RAKELL","CAM FOWLER","SIMON DESPRES",NA,NA,0.45,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4793","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.52271224126238e+34,"wagnech91","beaucfr80",NA,NA,NA,5258,265,20000,20000,20000,"CR","D",NA,NA,NA,"CHRIS WAGNER","FRANCOIS BEAUCHEMIN",NA,NA,NA,1.51666666666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4794","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",1.04157365535445e+33,"perryco85","rakelri93","desprsi91",NA,NA,3848,4074,1117,20000,20000,"R","C","D",NA,NA,"COREY PERRY","RICKARD RAKELL","SIMON DESPRES",NA,NA,0.45,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4795","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",1.53581814711881e+33,"jackmti81","wagnech91","maroopa88",NA,NA,2185,5258,3092,20000,20000,"R","CR","L",NA,NA,"TIM JACKMAN","CHRIS WAGNER","PATRICK MAROON",NA,NA,2.59166666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,0,2,0,0,0,0,1,0,0,2,1,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4796","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.53218486518421e+34,"rakelri93","fowleca91",NA,NA,NA,4074,1512,20000,20000,20000,"C","D",NA,NA,NA,"RICKARD RAKELL","CAM FOWLER",NA,NA,NA,0.45,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4797","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.10322394366478e+32,"keslery84","belesma88","fowleca91",NA,NA,2411,291,1512,20000,20000,"C","L","D",NA,NA,"RYAN KESLER","MATT BELESKEY","CAM FOWLER",NA,NA,1.45833333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,5,0,2,0,0,1,2,0,1,1,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4798","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",1.26333831695828e+33,"thompna84","beaucfr80","lindhha94",NA,NA,4984,265,2879,20000,20000,"C","D","D",NA,NA,"NATE THOMPSON","FRANCOIS BEAUCHEMIN","HAMPUS LINDHOLM",NA,NA,0.716666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4799","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",3.09895323011081e+32,"belesma88","beaucfr80","desprsi91",NA,NA,291,265,1117,20000,20000,"L","D","D",NA,NA,"MATT BELESKEY","FRANCOIS BEAUCHEMIN","SIMON DESPRES",NA,NA,0.441666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4800","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.54410910089186e+34,"coglian87","stonecl85",NA,NA,NA,854,4810,20000,20000,20000,"C","D",NA,NA,NA,"ANDREW COGLIANO","CLAYTON STONER",NA,NA,NA,0.175,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4801","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.85228633462082e+34,"jackmti81","vatansa91",NA,NA,NA,2185,5184,20000,20000,20000,"R","D",NA,NA,NA,"TIM JACKMAN","SAMI VATANEN",NA,NA,NA,0.625,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4802","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",1.14196514627289e+28,"jackmti81","wagnech91","maroopa88","fowleca91","desprsi91",2185,5258,3092,1512,1117,"R","CR","L","D","D","TIM JACKMAN","CHRIS WAGNER","PATRICK MAROON","CAM FOWLER","SIMON DESPRES",0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4803","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.76841519694394e+34,"rakelri93","lindhha94",NA,NA,NA,4074,2879,20000,20000,20000,"C","D",NA,NA,NA,"RICKARD RAKELL","HAMPUS LINDHOLM",NA,NA,NA,2.25833333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,3,1,0,0,2,0,0,0,0,1,1,"ANA",15,23,13,17,0,0,6,7,0,3
"4804","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.76588419707484e+34,"perryco85","maroopa88",NA,NA,NA,3848,3092,20000,20000,20000,"R","L",NA,NA,NA,"COREY PERRY","PATRICK MAROON",NA,NA,NA,0.225,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4805","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",6.25003537072202e+34,"silfvja90","sekacji92",NA,NA,NA,4568,4472,20000,20000,20000,"RL","C",NA,NA,NA,"JAKOB SILFVERBERG","JIRI SEKAC",NA,NA,NA,0.1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4806","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.57135670386858e+34,"coglian87","thompna84",NA,NA,NA,854,4984,20000,20000,20000,"C","C",NA,NA,NA,"ANDREW COGLIANO","NATE THOMPSON",NA,NA,NA,5.43333333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,1,6,0,3,0,0,0,3,0,1,2,1,1,"ANA",15,23,13,17,0,0,6,7,0,3
"4807","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",1.54046860526751e+33,"coglian87","stonecl85","vatansa91",NA,NA,854,4810,5184,20000,20000,"C","D","D",NA,NA,"ANDREW COGLIANO","CLAYTON STONER","SAMI VATANEN",NA,NA,0.175,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4808","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",6.52439057691781e+34,"stonecl85","vatansa91",NA,NA,NA,4810,5184,20000,20000,20000,"D","D",NA,NA,NA,"CLAYTON STONER","SAMI VATANEN",NA,NA,NA,4.24166666666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,3,4,0,0,0,1,1,0,1,4,1,4,"ANA",15,23,13,17,0,0,6,7,0,3
"4809","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.59278223894976e+34,"maroopa88","lindhha94",NA,NA,NA,3092,2879,20000,20000,20000,"L","D",NA,NA,NA,"PATRICK MAROON","HAMPUS LINDHOLM",NA,NA,NA,1.51666666666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4810","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",9.89255244363316e+32,"perryco85","rakelri93","beaucfr80",NA,NA,3848,4074,265,20000,20000,"R","C","D",NA,NA,"COREY PERRY","RICKARD RAKELL","FRANCOIS BEAUCHEMIN",NA,NA,2.25833333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,3,1,0,0,2,0,0,0,0,1,1,"ANA",15,23,13,17,0,0,6,7,0,3
"4811","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.59492714906111e+34,"sekacji92","fowleca91",NA,NA,NA,4472,1512,20000,20000,20000,"C","D",NA,NA,NA,"JIRI SEKAC","CAM FOWLER",NA,NA,NA,0.225,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4812","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",7.13040903213399e+26,"keslery84","palmiky91","belesma88","fowleca91","desprsi91",2411,3746,291,1512,1117,"C","RL","L","D","D","RYAN KESLER","KYLE PALMIERI","MATT BELESKEY","CAM FOWLER","SIMON DESPRES",1.45833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,5,0,2,0,0,1,2,0,1,1,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4813","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",8.29513416055509e+32,"palmiky91","fowleca91","desprsi91",NA,NA,3746,1512,1117,20000,20000,"RL","D","D",NA,NA,"KYLE PALMIERI","CAM FOWLER","SIMON DESPRES",NA,NA,1.45833333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,5,0,2,0,0,1,2,0,1,1,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4814","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",8.08828038869488e+28,"coglian87","silfvja90","beaucfr80","lindhha94",NA,854,4568,265,2879,20000,"C","RL","D","D",NA,"ANDREW COGLIANO","JAKOB SILFVERBERG","FRANCOIS BEAUCHEMIN","HAMPUS LINDHOLM",NA,0.716666666666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4815","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.61079065320905e+34,"silfvja90","fowleca91",NA,NA,NA,4568,1512,20000,20000,20000,"RL","D",NA,NA,NA,"JAKOB SILFVERBERG","CAM FOWLER",NA,NA,NA,4.34166666666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,4,0,3,0,0,0,3,0,1,2,1,1,"ANA",15,23,13,17,0,0,6,7,0,3
"4816","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",7.13040903827207e+26,"keslery84","belesma88","fowleca91","desprsi91",NA,2411,291,1512,1117,20000,"C","L","D","D",NA,"RYAN KESLER","MATT BELESKEY","CAM FOWLER","SIMON DESPRES",NA,1.45833333333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,6,1,5,0,2,0,0,1,2,0,1,1,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4817","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.86864808782143e+34,"silfvja90","lindhha94",NA,NA,NA,4568,2879,20000,20000,20000,"RL","D",NA,NA,NA,"JAKOB SILFVERBERG","HAMPUS LINDHOLM",NA,NA,NA,1.13333333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,0,0,0,0,1,0,0,0,0,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4818","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.61430440475003e+34,"thompna84","desprsi91",NA,NA,NA,4984,1117,20000,20000,20000,"C","D",NA,NA,NA,"NATE THOMPSON","SIMON DESPRES",NA,NA,NA,3.61666666666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,0,4,0,3,0,0,0,3,0,1,2,1,1,"ANA",15,23,13,17,0,0,6,7,0,3
"4819","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",1.37137030423911e+33,"rakelri93","sekacji92","lindhha94",NA,NA,4074,4472,2879,20000,20000,"C","C","D",NA,NA,"RICKARD RAKELL","JIRI SEKAC","HAMPUS LINDHOLM",NA,NA,2.25833333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,3,1,0,0,2,0,0,0,0,1,1,"ANA",15,23,13,17,0,0,6,7,0,3
"4820","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.21493684484867e+34,"keslery84","belesma88",NA,NA,NA,2411,291,20000,20000,20000,"C","L",NA,NA,NA,"RYAN KESLER","MATT BELESKEY",NA,NA,NA,3.5,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,2,8,0,3,0,0,3,3,0,2,2,0,2,"ANA",15,23,13,17,0,0,6,7,0,3
"4821","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",6.07356676895986e+34,"wagnech91","maroopa88",NA,NA,NA,5258,3092,20000,20000,20000,"CR","L",NA,NA,NA,"CHRIS WAGNER","PATRICK MAROON",NA,NA,NA,3.04166666666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,2,0,0,0,0,1,0,0,2,1,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4822","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.7252547702678e+34,"perryco85","lindhha94",NA,NA,NA,3848,2879,20000,20000,20000,"R","D",NA,NA,NA,"COREY PERRY","HAMPUS LINDHOLM",NA,NA,NA,2.25833333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,3,1,0,0,2,0,0,0,0,1,1,"ANA",15,23,13,17,0,0,6,7,0,3
"4823","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.96831322344031e+34,"maroopa88","stonecl85",NA,NA,NA,3092,4810,20000,20000,20000,"L","D",NA,NA,NA,"PATRICK MAROON","CLAYTON STONER",NA,NA,NA,1.075,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4824","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.66134633176789e+34,"wagnech91","desprsi91",NA,NA,NA,5258,1117,20000,20000,20000,"CR","D",NA,NA,NA,"CHRIS WAGNER","SIMON DESPRES",NA,NA,NA,0.45,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4825","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",1.42485599181667e+33,"keslery84","palmiky91","stonecl85",NA,NA,2411,3746,4810,20000,20000,"C","RL","D",NA,NA,"RYAN KESLER","KYLE PALMIERI","CLAYTON STONER",NA,NA,0.633333333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4826","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",1.4261982692113e+33,"coglian87","thompna84","silfvja90",NA,NA,854,4984,4568,20000,20000,"C","C","RL",NA,NA,"ANDREW COGLIANO","NATE THOMPSON","JAKOB SILFVERBERG",NA,NA,5.43333333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,1,6,0,3,0,0,0,3,0,1,2,1,1,"ANA",15,23,13,17,0,0,6,7,0,3
"4827","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",1.49767326986969e+33,"perryco85","rakelri93","sekacji92",NA,NA,3848,4074,4472,20000,20000,"R","C","C",NA,NA,"COREY PERRY","RICKARD RAKELL","JIRI SEKAC",NA,NA,4.74166666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,7,2,6,1,0,0,2,0,0,0,3,2,5,"ANA",15,23,13,17,0,0,6,7,0,3
"4828","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",1.20249425571805e+29,"keslery84","silfvja90","beaucfr80","lindhha94",NA,2411,4568,265,2879,20000,"C","RL","D","D",NA,"RYAN KESLER","JAKOB SILFVERBERG","FRANCOIS BEAUCHEMIN","HAMPUS LINDHOLM",NA,0.075,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4829","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.0127278523751e+27,"keslery84","belesma88","beaucfr80","lindhha94",NA,2411,291,265,2879,20000,"C","L","D","D",NA,"RYAN KESLER","MATT BELESKEY","FRANCOIS BEAUCHEMIN","HAMPUS LINDHOLM",NA,0.966666666666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,0,1,0,0,2,0,0,0,0,0,2,"ANA",15,23,13,17,0,0,6,7,0,3
"4830","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",1.46136815410469e+33,"silfvja90","beaucfr80","vatansa91",NA,NA,4568,265,5184,20000,20000,"RL","D","D",NA,NA,"JAKOB SILFVERBERG","FRANCOIS BEAUCHEMIN","SAMI VATANEN",NA,NA,0.166666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4831","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",1.84435096854053e+33,"perryco85","rakelri93","vatansa91",NA,NA,3848,4074,5184,20000,20000,"R","C","D",NA,NA,"COREY PERRY","RICKARD RAKELL","SAMI VATANEN",NA,NA,2.25833333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,0,0,0,0,0,0,0,3,1,4,"ANA",15,23,13,17,0,0,6,7,0,3
"4832","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",2.07281889781077e+26,"keslery84","palmiky91","belesma88","beaucfr80","desprsi91",2411,3746,291,265,1117,"C","RL","L","D","D","RYAN KESLER","KYLE PALMIERI","MATT BELESKEY","FRANCOIS BEAUCHEMIN","SIMON DESPRES",0.441666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4833","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.39766017032615e+34,"maroopa88","fowleca91",NA,NA,NA,3092,1512,20000,20000,20000,"L","D",NA,NA,NA,"PATRICK MAROON","CAM FOWLER",NA,NA,NA,0.675,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ANA",15,23,13,17,0,0,6,7,0,3
"4834","20142015.21202","home",1,3,"5v5","20142015","2015-04-08","21202",5.19285708569105e+34,"coglian87","fowleca91",NA,NA,NA,854,1512,20000,20000,20000,"C","D",NA,NA,NA,"ANDREW COGLIANO","CAM FOWLER",NA,NA,NA,4.03333333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,4,0,3,0,0,0,3,0,1,2,1,1,"ANA",15,23,13,17,0,0,6,7,0,3
