,newcode,venue,score.diff.cat,strength.cat,season,Date,gcode,combocode,p1,p2,p3,p4,p5,ID.1,ID.2,ID.3,ID.4,ID.5,POS.1,POS.2,POS.3,POS.4,POS.5,NAME.1,NAME.2,NAME.3,NAME.4,NAME.5,TOI,p1G,p1A,p1A2,p1A3,p1A4,p1A5,p2G,p2A,p2A1,p2A3,p2A4,p2A5,p3G,p3A,p3A1,p3A2,p3A4,p3A5,p4G,p4A,p4A1,p4A2,p4A3,p4A5,p5G,p5A,p5A1,p5A2,p5A3,p5A4,CF,CA,FF,FA,SF,SA,GF,GA,SCF,SCA,HSCF,HSCA,OZS,NZS,DZS,team,TCF,TCA,TFF,TFA,TGF,TGA,TSCF,TSCA,THSCF,THSCA,CF60,CA60,CF.OFF,CA.OFF,CF.,CF..OFF,CF.REL,FF60,FA60,FF.OFF,FA.OFF,FF.,FF..OFF,FF.REL,GF60,GA60,GF.OFF,GA.OFF,GF.,GF..OFF,GF.REL,SCF60,SCA60,SCF.OFF,SCA.OFF,SCF.,SCF..OFF,SCF.REL,HSCF60,HSCA60,HSCF.OFF,HSCA.OFF,HSCF.,HSCF..OFF,HSCF.REL,OZS.,SH.,SV.
777,20142015.21,away,6,5v4,20142015,11-04-07,21201,7.05E+32,kellych80,bergepa85,mcquaad86,NA,NA,2396,332,3250,20000,20000,LC,C,D,NA,NA,CHRIS KELLY,PATRICE BERGERON,ADAM MCQUAID,NA,NA,0.3,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA
778,20142015.21,away,6,5v4,20142015,11-04-07,21201,5.27E+34,bergepa85,marchbr88,NA,NA,NA,332,3073,20000,20000,20000,C,L,NA,NA,NA,PATRICE BERGERON,BRAD MARCHAND,NA,NA,NA,1.216666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,BOS,0,1,0,1,0,0,0,0,0,0,0,49.31506849,0,0,0,NA,NA,0,49.31506849,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0.5,NA,NA
779,20142015.21,away,6,5v4,20142015,11-04-07,21201,5.31E+34,marchbr88,charazd77,NA,NA,NA,3073,782,20000,20000,20000,L,D,NA,NA,NA,BRAD MARCHAND,ZDENO CHARA,NA,NA,NA,0.558333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,BOS,0,1,0,1,0,0,0,0,0,0,0,107.4626866,0,0,0,NA,NA,0,107.4626866,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA
780,20142015.21,away,6,5v4,20142015,11-04-07,21201,6.69E+32,bergepa85,bartkma88,mcquaad86,NA,NA,332,241,3250,20000,20000,C,D,D,NA,NA,PATRICE BERGERON,MATT BARTKOWSKI,ADAM MCQUAID,NA,NA,0.958333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0.5,NA,NA
781,20142015.21,away,6,5v4,20142015,11-04-07,21201,5.18E+34,erikslo85,charazd77,NA,NA,NA,1344,782,20000,20000,20000,RL,D,NA,NA,NA,LOUI ERIKSSON,ZDENO CHARA,NA,NA,NA,0.566666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
782,20142015.21,away,6,5v4,20142015,11-04-07,21201,2.06E+28,bergepa85,marchbr88,bartkma88,mcquaad86,NA,332,3073,241,3250,20000,C,L,D,D,NA,PATRICE BERGERON,BRAD MARCHAND,MATT BARTKOWSKI,ADAM MCQUAID,NA,0.658333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,1,NA,NA
783,20142015.21,away,6,5v4,20142015,11-04-07,21201,8.41E+27,kellych80,bergepa85,bartkma88,mcquaad86,NA,2396,332,241,3250,20000,LC,C,D,D,NA,CHRIS KELLY,PATRICE BERGERON,MATT BARTKOWSKI,ADAM MCQUAID,NA,0.3,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA
784,20142015.21,away,6,5v4,20142015,11-04-07,21201,1.08E+33,bergepa85,marchbr88,seidede81,NA,NA,332,3073,4469,20000,20000,C,L,D,NA,NA,PATRICE BERGERON,BRAD MARCHAND,DENNIS SEIDENBERG,NA,NA,0.558333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,BOS,0,1,0,1,0,0,0,0,0,0,0,107.4626866,0,0,0,NA,NA,0,107.4626866,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA
785,20142015.21,away,6,5v4,20142015,11-04-07,21201,5.13E+32,kellych80,erikslo85,charazd77,NA,NA,2396,1344,782,20000,20000,LC,RL,D,NA,NA,CHRIS KELLY,LOUI ERIKSSON,ZDENO CHARA,NA,NA,0.566666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
786,20142015.21,away,6,5v4,20142015,11-04-07,21201,6.29E+32,bergepa85,marchbr88,bartkma88,NA,NA,332,3073,241,20000,20000,C,L,D,NA,NA,PATRICE BERGERON,BRAD MARCHAND,MATT BARTKOWSKI,NA,NA,0.658333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,1,NA,NA
787,20142015.21,away,6,5v4,20142015,11-04-07,21201,1.01E+33,bergepa85,charazd77,seidede81,NA,NA,332,782,4469,20000,20000,C,D,D,NA,NA,PATRICE BERGERON,ZDENO CHARA,DENNIS SEIDENBERG,NA,NA,0.558333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,BOS,0,1,0,1,0,0,0,0,0,0,0,107.4626866,0,0,0,NA,NA,0,107.4626866,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA
788,20142015.21,away,6,5v4,20142015,11-04-07,21201,4.96E+32,kellych80,bergepa85,bartkma88,NA,NA,2396,332,241,20000,20000,LC,C,D,NA,NA,CHRIS KELLY,PATRICE BERGERON,MATT BARTKOWSKI,NA,NA,0.3,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA
789,20142015.21,away,6,5v4,20142015,11-04-07,21201,1.11E+33,marchbr88,charazd77,seidede81,NA,NA,3073,782,4469,20000,20000,L,D,D,NA,NA,BRAD MARCHAND,ZDENO CHARA,DENNIS SEIDENBERG,NA,NA,0.558333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,BOS,0,1,0,1,0,0,0,0,0,0,0,107.4626866,0,0,0,NA,NA,0,107.4626866,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA
790,20142015.21,away,6,5v4,20142015,11-04-07,21201,5.26E+34,marchbr88,bartkma88,NA,NA,NA,3073,241,20000,20000,20000,L,D,NA,NA,NA,BRAD MARCHAND,MATT BARTKOWSKI,NA,NA,NA,0.658333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,1,NA,NA
791,20142015.21,away,6,5v4,20142015,11-04-07,21201,5.21E+34,kellych80,bartkma88,NA,NA,NA,2396,241,20000,20000,20000,LC,D,NA,NA,NA,CHRIS KELLY,MATT BARTKOWSKI,NA,NA,NA,0.3,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA
792,20142015.21,away,6,5v4,20142015,11-04-07,21201,5.54E+34,kellych80,mcquaad86,NA,NA,NA,2396,3250,20000,20000,20000,LC,D,NA,NA,NA,CHRIS KELLY,ADAM MCQUAID,NA,NA,NA,0.3,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA
793,20142015.21,away,6,5v4,20142015,11-04-07,21201,5.14E+34,bergepa85,charazd77,NA,NA,NA,332,782,20000,20000,20000,C,D,NA,NA,NA,PATRICE BERGERON,ZDENO CHARA,NA,NA,NA,0.558333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,BOS,0,1,0,1,0,0,0,0,0,0,0,107.4626866,0,0,0,NA,NA,0,107.4626866,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA
794,20142015.21,away,6,5v4,20142015,11-04-07,21201,5.22E+34,kellych80,bergepa85,NA,NA,NA,2396,332,20000,20000,20000,LC,C,NA,NA,NA,CHRIS KELLY,PATRICE BERGERON,NA,NA,NA,0.3,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA
795,20142015.21,away,6,5v4,20142015,11-04-07,21201,1.03E+33,erikslo85,charazd77,seidede81,NA,NA,1344,782,4469,20000,20000,RL,D,D,NA,NA,LOUI ERIKSSON,ZDENO CHARA,DENNIS SEIDENBERG,NA,NA,0.566666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
796,20142015.21,away,6,5v4,20142015,11-04-07,21201,5.28E+34,bartkma88,mcquaad86,NA,NA,NA,241,3250,20000,20000,20000,D,D,NA,NA,NA,MATT BARTKOWSKI,ADAM MCQUAID,NA,NA,NA,0.958333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0.5,NA,NA
797,20142015.21,away,6,5v4,20142015,11-04-07,21201,5.25E+34,kellych80,charazd77,NA,NA,NA,2396,782,20000,20000,20000,LC,D,NA,NA,NA,CHRIS KELLY,ZDENO CHARA,NA,NA,NA,0.566666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
798,20142015.21,away,6,5v4,20142015,11-04-07,21201,5.75E+34,kellych80,seidede81,NA,NA,NA,2396,4469,20000,20000,20000,LC,D,NA,NA,NA,CHRIS KELLY,DENNIS SEIDENBERG,NA,NA,NA,0.566666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
799,20142015.21,away,6,5v4,20142015,11-04-07,21201,1.07E+33,kellych80,charazd77,seidede81,NA,NA,2396,782,4469,20000,20000,LC,D,D,NA,NA,CHRIS KELLY,ZDENO CHARA,DENNIS SEIDENBERG,NA,NA,0.566666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
800,20142015.21,away,6,5v4,20142015,11-04-07,21201,5.12E+34,bergepa85,bartkma88,NA,NA,NA,332,241,20000,20000,20000,C,D,NA,NA,NA,PATRICE BERGERON,MATT BARTKOWSKI,NA,NA,NA,0.958333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0.5,NA,NA
801,20142015.21,away,6,5v4,20142015,11-04-07,21201,5.57E+28,kellych80,erikslo85,charazd77,seidede81,NA,2396,1344,782,4469,20000,LC,RL,D,D,NA,CHRIS KELLY,LOUI ERIKSSON,ZDENO CHARA,DENNIS SEIDENBERG,NA,0.566666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
802,20142015.21,away,6,5v4,20142015,11-04-07,21201,5.65E+34,marchbr88,mcquaad86,NA,NA,NA,3073,3250,20000,20000,20000,L,D,NA,NA,NA,BRAD MARCHAND,ADAM MCQUAID,NA,NA,NA,0.658333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,1,NA,NA
803,20142015.21,away,6,5v4,20142015,11-04-07,21201,6.34E+32,bergepa85,marchbr88,charazd77,NA,NA,332,3073,782,20000,20000,C,L,D,NA,NA,PATRICE BERGERON,BRAD MARCHAND,ZDENO CHARA,NA,NA,0.558333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,BOS,0,1,0,1,0,0,0,0,0,0,0,107.4626866,0,0,0,NA,NA,0,107.4626866,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA
804,20142015.21,away,6,5v4,20142015,11-04-07,21201,5.29E+34,bergepa85,mcquaad86,NA,NA,NA,332,3250,20000,20000,20000,C,D,NA,NA,NA,PATRICE BERGERON,ADAM MCQUAID,NA,NA,NA,0.958333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,BOS,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0.5,NA,NA
805,20142015.21,away,6,5v5,20142015,11-04-07,21201,6.03E+28,bergepa85,erikslo85,seidede81,krugxto91,NA,332,1344,4469,2594,20000,C,RL,D,D,NA,PATRICE BERGERON,LOUI ERIKSSON,DENNIS SEIDENBERG,TOREY KRUG,NA,0.783333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,BOS,20,13,14,12,0,0,11,3,6,0,0,0,20,13,NA,0.606060606,NA,0,0,14,12,NA,0.538461538,NA,0,0,0,0,NA,NA,NA,0,0,11,3,NA,0.785714286,NA,0,0,6,0,NA,1,NA,NA,NA,NA
806,20142015.21,away,6,5v5,20142015,11-04-07,21201,7.79E+29,spoonry92,erikslo85,seidede81,krugxto91,NA,4718,1344,4469,2594,20000,CL,RL,D,D,NA,RYAN SPOONER,LOUI ERIKSSON,DENNIS SEIDENBERG,TOREY KRUG,NA,0.475,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,BOS,20,13,14,12,0,0,11,3,6,0,126.3157895,0,19,13,1,0.59375,0.40625,126.3157895,0,13,12,1,0.52,0.48,0,0,0,0,NA,NA,NA,0,0,11,3,NA,0.785714286,NA,0,0,6,0,NA,1,NA,NA,0,NA
807,20142015.21,away,6,5v5,20142015,11-04-07,21201,5.33E+32,bergepa85,krejcda86,charazd77,NA,NA,332,2579,782,20000,20000,C,C,D,NA,NA,PATRICE BERGERON,DAVID KREJCI,ZDENO CHARA,NA,NA,3.241666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,0,1,0,0,0,1,0,0,2,1,1,BOS,20,13,14,12,0,0,11,3,6,0,37.01799486,55.52699229,18,10,0.4,0.642857143,-0.242857143,18.50899743,37.01799486,13,10,0.333333333,0.565217391,-0.231884058,0,0,0,0,NA,NA,NA,0,18.50899743,11,2,0,0.846153846,-0.846153846,0,0,6,0,NA,1,NA,0.666666667,NA,1
808,20142015.21,away,6,5v5,20142015,11-04-07,21201,4.53E+29,campbgr83,soderca85,pastrda96,mcquaad86,NA,706,4679,3783,3250,20000,CL,C,RL,D,NA,GREGORY CAMPBELL,CARL SODERBERG,DAVID PASTRNAK,ADAM MCQUAID,NA,0.316666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,20,13,14,12,0,0,11,3,6,0,0,0,20,13,NA,0.606060606,NA,0,0,14,12,NA,0.538461538,NA,0,0,0,0,NA,NA,NA,0,0,11,3,NA,0.785714286,NA,0,0,6,0,NA,1,NA,NA,NA,NA
809,20142015.21,away,6,5v5,20142015,11-04-07,21201,1.37E+30,spoonry92,lucicmi88,seidede81,krugxto91,NA,4718,2937,4469,2594,20000,CL,L,D,D,NA,RYAN SPOONER,MILAN LUCIC,DENNIS SEIDENBERG,TOREY KRUG,NA,1.125,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,0,2,0,0,2,1,1,0,1,0,2,BOS,20,13,14,12,0,0,11,3,6,0,106.6666667,106.6666667,18,11,0.5,0.620689655,-0.120689655,53.33333333,106.6666667,13,10,0.333333333,0.565217391,-0.231884058,0,0,0,0,NA,NA,NA,106.6666667,53.33333333,9,2,0.666666667,0.818181818,-0.151515152,53.33333333,0,5,0,1,1,0,0.333333333,NA,1
810,20142015.21,away,6,5v5,20142015,11-04-07,21201,1.39E+33,soderca85,pastrda96,krugxto91,NA,NA,4679,3783,2594,20000,20000,C,RL,D,NA,NA,CARL SODERBERG,DAVID PASTRNAK,TOREY KRUG,NA,NA,0.966666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,BOS,20,13,14,12,0,0,11,3,6,0,0,0,20,13,NA,0.606060606,NA,0,0,14,12,NA,0.538461538,NA,0,0,0,0,NA,NA,NA,0,0,11,3,NA,0.785714286,NA,0,0,6,0,NA,1,NA,NA,NA,NA
811,20142015.21,away,6,5v5,20142015,11-04-07,21201,1.31E+33,connobr92,krugxto91,trotmza90,NA,NA,895,2594,5065,20000,20000,R,D,D,NA,NA,BRETT CONNOLLY,TOREY KRUG,ZACH TROTMAN,NA,NA,0.391666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BOS,20,13,14,12,0,0,11,3,6,0,0,0,20,13,NA,0.606060606,NA,0,0,14,12,NA,0.538461538,NA,0,0,0,0,NA,NA,NA,0,0,11,3,NA,0.785714286,NA,0,0,6,0,NA,1,NA,0,NA,NA
812,20142015.21,away,6,5v5,20142015,11-04-07,21201,6.29E+34,spoonry92,seidede81,NA,NA,NA,4718,4469,20000,20000,20000,CL,D,NA,NA,NA,RYAN SPOONER,DENNIS SEIDENBERG,NA,NA,NA,1.95,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,1,2,0,0,3,1,1,0,1,0,2,BOS,20,13,14,12,0,0,11,3,6,0,123.0769231,61.53846154,16,11,0.666666667,0.592592593,0.074074074,61.53846154,61.53846154,12,10,0.5,0.545454545,-0.045454545,0,0,0,0,NA,NA,NA,92.30769231,30.76923077,8,2,0.75,0.8,-0.05,30.76923077,0,5,0,1,1,0,0.333333333,0,1
813,20142015.21,away,6,5v5,20142015,11-04-07,21201,6.12E+32,connobr92,lucicmi88,charazd77,NA,NA,895,2937,782,20000,20000,R,L,D,NA,NA,BRETT CONNOLLY,MILAN LUCIC,ZDENO CHARA,NA,NA,0.591666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,20,13,14,12,0,0,11,3,6,0,0,0,20,13,NA,0.606060606,NA,0,0,14,12,NA,0.538461538,NA,0,0,0,0,NA,NA,NA,0,0,11,3,NA,0.785714286,NA,0,0,6,0,NA,1,NA,NA,NA,NA
